id,first_name,second_name,total_points,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,selected_by_percent,special,squad_number,status,team,team_code,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
379,Pablo,Zabaleta,8,,,20658,0,0,-3,3,0,2,0.4,0.4,2,0.4,False,,,42,20658.jpg,1.1,0.5,False,,a,19,21,14168,626,38966,306,0.1,1.9,Zabaleta,378,0,0,0,8,0,0,0,1,0,0,0,64,76.8,22.4,10.0,11.0
380,Ryan,Fredericks,55,0.0,0.0,81012,0,0,0,0,1,2,0.0,0.0,0,3.6,False,Hamstring injury - Expected back 29 Feb,2020-01-05T22:00:20.468213Z,45,81012.jpg,3.1,0.5,False,,i,19,21,126608,31,120374,4519,0.8,12.2,Fredericks,1537,0,2,6,26,0,0,0,5,0,0,5,296,324.0,241.0,52.0,61.9
381,Issa,Diop,28,100.0,100.0,219924,0,0,-1,1,0,2,0.2,0.2,0,0.2,False,,2019-11-23T14:30:26.684183Z,44,219924.jpg,1.9,2.1,False,,a,19,21,235105,297,349435,2436,0.0,6.4,Diop,1235,0,0,3,25,0,0,0,6,0,0,2,186,212.4,19.0,91.0,32.2
382,Fabián,Balbuena,36,,,166640,0,0,-2,2,1,2,3.6,3.6,2,3.6,False,,,43,166640.jpg,2.8,0.5,False,,a,19,21,34012,2486,31212,1121,0.8,8.4,Balbuena,1081,1,0,3,22,0,0,0,2,0,0,3,189,248.0,18.2,149.0,41.5
383,Winston,Reid,0,100.0,100.0,48717,0,0,-1,1,0,2,0.0,0.0,0,0.0,False,,2019-08-22T14:30:12.592809Z,39,48717.jpg,0.0,4.8,False,,a,19,21,298468,8865,310419,5385,0.0,0.0,Reid,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
384,Ben,Johnson,0,,,222018,0,0,-1,1,0,2,0.0,0.0,0,0.0,False,,,39,222018.jpg,0.0,1.3,False,,a,19,21,66832,3868,79107,1245,0.0,0.0,Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
385,Marko,Arnautovic,0,0.0,0.0,41464,0,0,0,0,0,4,0.0,0.0,0,0.0,False,Joined Shanghai SIPG on a permanent deal on 7/7,2019-07-23T08:30:10.476392Z,70,41464.jpg,0.0,0.1,False,,u,19,21,1094,18,7457,29,0.0,0.0,Arnautovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
386,Javier,Hernández Balcázar,9,0.0,0.0,43020,0,0,0,0,1,4,0.0,0.0,0,0.0,False,Joined Sevilla on a permanent deal on 2/9,2019-09-02T10:30:10.993084Z,60,43020.jpg,4.5,0.4,False,,u,19,21,86934,15,141577,70,0.0,1.5,Chicharito,106,1,0,0,4,0,0,0,0,0,0,2,27,35.6,2.2,39.0,7.7
387,Alexandre Nascimento,Costa Silva,0,0.0,0.0,209925,0,0,-2,2,0,4,0.0,0.0,0,0.0,False,Abdominal injury - Unknown return date,2019-08-16T18:30:15.371373Z,43,209925.jpg,0.0,0.9,False,,i,19,21,69641,466,153648,1093,0.0,0.0,Xande Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
388,Lukasz,Fabianski,47,0.0,100.0,37096,0,0,-1,1,3,1,2.2,3.0,1,3.0,False,Hip injury - Expected back 29 Jan,2020-01-10T22:00:14.825605Z,49,37096.jpg,4.7,2.8,False,,i,19,21,320409,1017,473533,15733,0.6,9.6,Fabianski,767,0,0,4,10,0,1,0,1,0,28,5,192,220.4,0.0,0.0,22.0
389,Michail,Antonio,26,0.0,0.0,57531,0,0,-1,1,0,3,0.0,0.0,0,1.8,False,Hamstring injury - Unknown return date,2020-01-02T15:00:22.077297Z,69,57531.jpg,2.9,0.7,False,,i,19,21,21437,22,76789,1326,0.3,3.8,Antonio,550,1,2,2,9,0,0,0,0,0,0,0,66,118.4,114.5,327.0,56.0
390,Felipe Anderson,Pereira Gomes,57,100.0,100.0,101537,0,0,-4,4,0,3,3.4,3.4,2,3.4,False,,2019-12-14T19:30:20.824827Z,66,101537.jpg,3.0,3.1,False,,a,19,21,173367,4855,513266,3581,0.5,8.6,Felipe Anderson,1337,1,4,6,25,0,0,0,1,0,0,1,282,364.4,396.4,348.0,111.0
391,Manuel,Lanzini,38,100.0,100.0,86934,0,0,-3,3,0,3,1.2,1.2,2,1.2,False,,2019-11-09T17:30:13.315891Z,62,86934.jpg,2.5,0.7,False,,a,19,21,256082,500,303854,329,0.2,6.1,Lanzini,936,0,3,2,17,0,0,0,0,0,0,3,194,185.0,395.7,214.0,79.5
392,Andriy,Yarmolenko,49,0.0,0.0,56377,0,0,-7,7,1,3,0.0,0.0,0,0.2,False,Thigh injury - Unknown return date,2019-12-27T16:00:17.899814Z,53,56377.jpg,3.3,0.9,False,,i,19,21,596473,4,567914,3029,0.0,9.2,Yarmolenko,822,3,1,3,14,0,0,0,2,0,0,8,156,188.0,208.4,248.0,64.2
393,Robert,Snodgrass,52,100.0,100.0,18987,0,0,-3,3,0,3,3.6,3.6,1,3.6,False,,2019-12-04T22:00:11.909655Z,52,18987.jpg,3.2,0.4,False,,a,19,21,48269,2367,40322,1366,0.7,10.0,Snodgrass,1020,3,2,3,20,0,0,0,4,0,0,5,185,269.0,442.7,227.0,94.1
394,Jack,Wilshere,6,0.0,0.0,54102,0,0,-3,3,0,3,0.0,0.0,0,0.0,False,Groin Injury - Unknown return date,2019-11-22T23:30:19.447828Z,47,54102.jpg,1.0,0.2,False,,i,19,21,8598,13,33896,129,0.0,1.3,Wilshere,174,0,0,0,4,0,0,0,0,0,0,0,14,5.0,6.5,4.0,1.4
395,Declan,Rice,48,,,204480,0,0,-3,3,0,3,3.0,3.0,2,3.0,False,,,47,204480.jpg,2.3,1.5,False,,a,19,21,76836,4561,152909,1999,0.6,10.2,Rice,1890,0,1,6,33,0,0,0,4,0,0,1,328,368.0,147.7,110.0,62.4
396,Mark,Noble,64,100.0,75.0,18073,0,0,0,0,2,3,4.6,3.4,2,4.6,False,,2020-01-03T17:30:19.655009Z,50,18073.jpg,3.6,0.8,False,,a,19,21,124470,11801,99694,2569,0.9,12.8,Noble,1429,3,2,6,20,0,0,0,2,0,0,5,266,263.6,168.5,118.0,55.1
397,Carlos,Sánchez,7,,,42824,0,0,-2,2,0,3,0.6,0.6,0,0.6,False,,,43,42824.jpg,1.2,0.4,False,,a,19,21,32795,1840,33276,1043,0.1,1.6,Carlos Sánchez,112,0,0,0,2,0,0,0,0,0,0,0,20,8.4,3.7,0.0,1.1
398,Grady,Diangana,0,0.0,0.0,179830,0,0,-1,1,0,3,0.0,0.0,0,0.0,False,Joined West Bromwich Albion on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T13:30:11.839198Z,44,179830.jpg,0.0,0.1,False,,n,19,21,7345,25,10471,64,0.0,0.0,Diangana,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
399,Pablo,Fornals,51,,,217593,0,0,-5,5,1,3,4.2,4.2,1,4.2,False,,,60,217593.jpg,2.5,0.5,False,,a,19,21,27372,607,58256,1913,0.7,8.5,Fornals,1108,1,3,4,19,0,0,0,1,0,0,3,177,202.2,232.0,244.0,68.0
400,Pedro,Obiang,0,0.0,0.0,59779,0,0,0,0,0,3,0.0,0.0,0,0.0,False,Joined Sassuolo on a permanent deal on 25/7,2019-07-26T12:30:08.589709Z,45,59779.jpg,0.0,0.0,False,,u,19,21,1714,3,5175,23,0.0,0.0,Obiang,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
450,Roberto,Jimenez Gago,18,,,40694,0,0,-1,1,0,1,0.2,0.2,0,0.2,False,,,44,40694.jpg,2.2,0.4,False,,a,19,21,65756,215,62533,680,0.0,4.1,Roberto,686,0,0,0,17,1,0,0,0,0,36,1,134,239.0,0.0,0.0,23.9
457,Sébastien,Haller,74,100.0,100.0,103123,0,0,-5,5,1,4,4.0,4.0,2,4.0,False,,2019-08-15T15:30:11.044189Z,70,103123.jpg,3.7,2.4,False,,a,19,21,575217,5312,694347,4346,0.6,10.6,Haller,1579,6,2,5,26,0,0,0,1,0,0,8,251,318.6,213.4,736.0,126.0
514,Albian,Ajeti,7,,,181008,0,0,-3,3,0,4,0.4,0.4,0,0.4,False,,,57,181008.jpg,1.0,0.0,False,,a,19,21,2118,44,4771,38,0.1,1.2,Ajeti,122,0,0,0,3,0,0,0,0,0,0,0,11,3.0,22.6,26.0,5.0
553,David,Martin,20,100.0,75.0,19194,0,0,1,-1,1,1,1.4,1.0,2,1.4,False,,2019-12-14T20:00:18.201835Z,41,19194.jpg,4.0,1.8,False,,a,19,21,162694,10245,51055,2228,0.3,4.9,Martin,435,0,0,2,6,0,0,0,1,0,15,2,86,112.0,0.0,0.0,11.2
568,Nathan,Holland,2,0.0,0.0,183487,0,0,0,0,0,3,0.0,0.0,0,0.0,False,Joined Oxford United on loan until the end of the season on 8/1. - Expected back 01 Jul,2020-01-08T13:30:13.472150Z,45,183487.jpg,1.0,0.0,False,,n,19,21,552,7,439,50,0.0,0.4,Holland,31,0,0,0,1,0,0,0,0,0,0,0,10,12.6,3.8,9.0,2.5
582,Joseph,Anang,0,,,447879,0,0,0,0,0,1,0.0,0.0,0,0.0,False,,,40,447879.jpg,0.0,0.1,False,,a,19,21,9434,1322,1837,326,0.0,0.0,Anang,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
593,Jeremy,Ngakia,0,,,232391,0,0,0,0,0,2,1.1,1.1,0,0.0,False,,,40,232391.jpg,0.0,0.0,False,,a,19,21,52,52,7,7,0.0,0.0,Ngakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
594,Gonçalo Bento,Soares Cardoso,0,,,459373,0,0,0,0,0,2,1.1,1.1,0,0.0,False,,,40,459373.jpg,0.0,0.0,False,,a,19,21,79,79,9,9,0.0,0.0,Cardoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
595,Bernardo,Costa Da Rosa,0,,,243710,0,0,0,0,0,3,1.2,1.2,0,0.0,False,,,45,243710.jpg,0.0,0.0,False,,a,19,21,19,19,5,5,0.0,0.0,Rosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
401,Matt,Doherty,75,100.0,100.0,87835,0,0,1,-1,2,2,3.2,2.7,2,2.7,False,,2019-11-02T18:00:16.116872Z,61,87835.jpg,3.8,4.9,False,,a,20,39,416112,4085,353483,14815,0.4,12.3,Doherty,1517,3,3,3,20,0,0,0,1,0,0,6,258,292.2,150.5,465.0,91.0
402,Jonathan,Castro Otto,51,,,114128,0,0,-1,1,0,2,1.5,1.0,2,1.0,False,,,54,114128.jpg,2.4,1.1,False,,a,20,39,78786,549,89537,2063,0.2,9.4,Jonny,1754,1,1,3,25,0,0,0,4,0,0,0,275,322.4,247.5,240.0,81.0
403,Conor,Coady,53,,,94147,0,0,0,0,0,2,2.0,1.5,2,1.5,False,,,50,94147.jpg,2.4,1.6,False,,a,20,39,102988,1013,102167,3145,0.3,10.6,Coady,1980,0,0,4,28,0,0,0,2,0,0,2,352,325.4,53.8,0.0,37.8
404,Ryan,Bennett,21,100.0,100.0,41727,0,0,-1,1,0,2,1.0,0.5,0,0.5,False,,2019-11-01T14:30:20.138199Z,49,41727.jpg,1.9,0.3,False,,a,20,39,16887,99,41232,329,0.1,4.3,Bennett,603,0,0,2,9,0,0,0,2,0,0,0,110,113.6,33.7,16.0,16.3
405,Willy,Boly,34,0.0,0.0,90585,0,0,-2,2,0,2,0.0,0.0,0,0.0,False,Ankle injury - Unknown return date,2019-10-26T20:00:22.175817Z,48,90585.jpg,4.2,2.0,False,,i,20,39,343162,18,658945,1583,0.0,7.1,Boly,720,0,1,3,7,0,0,0,0,1,0,7,170,215.0,56.0,14.0,28.7
406,Rúben Gonçalo,Silva Nascimento Vinagre,15,100.0,100.0,216054,0,0,-3,3,0,2,1.3,0.8,1,0.8,False,,2019-11-15T13:30:15.020407Z,42,216054.jpg,1.5,0.3,False,,a,20,39,14122,363,18839,486,0.2,3.6,Vinagre,338,0,0,1,4,0,0,0,1,0,0,0,77,72.8,69.0,22.0,16.3
407,Romain,Saïss,39,100.0,100.0,107613,0,0,-1,1,0,2,2.5,2.0,2,2.0,False,,2019-11-23T17:30:21.458182Z,44,107613.jpg,2.2,0.9,False,,a,20,39,90428,1198,55322,2932,0.5,8.9,Saïss,1353,2,1,2,22,0,0,0,7,1,0,1,223,335.6,99.2,206.0,64.1
408,Max,Kilman,4,,,214048,0,0,0,0,0,2,0.8,0.3,0,0.3,False,,,40,214048.jpg,2.0,2.2,False,,a,20,39,133107,1203,130270,2326,0.1,1.0,Kilman,180,0,0,0,2,0,0,0,0,0,0,0,21,33.2,1.2,0.0,3.5
409,Raúl,Jiménez,108,100.0,100.0,102057,0,0,0,0,1,4,5.2,4.7,2,4.7,False,,2019-11-10T16:00:17.735784Z,75,102057.jpg,4.9,18.0,False,,a,20,39,2054726,17504,2219219,103865,0.6,14.4,Jiménez,1847,8,6,5,25,0,0,0,2,0,0,17,381,528.8,456.5,1019.0,199.9
410,Diogo,Jota,53,0.0,0.0,194634,0,0,-4,4,1,4,0.0,0.0,0,1.5,False,Knock - Unknown return date,2020-01-03T16:00:15.223392Z,61,194634.jpg,2.8,2.8,False,,i,20,39,229849,71,863194,8992,0.2,8.7,Jota,1385,3,1,3,21,0,0,0,3,0,0,6,166,230.2,271.2,723.0,122.6
411,Rui Pedro,dos Santos Patrício,79,,,38533,0,0,2,-2,0,1,3.3,2.8,2,2.8,False,,,52,38533.jpg,3.6,10.2,False,,a,20,39,875524,2208,589232,18106,0.5,15.2,Patrício,1980,0,0,4,28,0,2,0,0,0,54,4,359,468.4,0.0,0.0,47.0
412,John,Ruddy,0,,,19236,0,0,-2,2,0,1,0.5,0.0,0,0.0,False,,,43,19236.jpg,0.0,0.4,False,,a,20,39,6029,56,19037,197,0.0,0.0,Ruddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
413,Will,Norris,0,0.0,0.0,168399,0,0,0,0,0,1,0.0,0.0,0,0.0,False,Joined Ipswich Town on loan until the end of the season on 30/7. - Expected back 01 Jul,2019-07-30T15:30:08.533720Z,40,168399.jpg,0.0,0.6,False,,n,20,39,20860,294,35993,429,0.0,0.0,Norris,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
414,Rúben Diogo,da Silva Neves,56,100.0,100.0,171317,0,0,-2,2,1,3,2.7,2.2,2,2.2,False,,2019-10-19T19:00:18.633381Z,53,171317.jpg,2.5,4.7,False,,a,20,39,325401,2162,574330,4751,0.4,10.6,Neves,1682,2,1,4,23,0,0,0,4,0,0,4,269,302.8,243.4,188.0,73.7
415,João Filipe Iria,Santos Moutinho,79,,,19624,0,0,-1,1,0,3,4.0,3.5,6,3.5,False,,,54,19624.jpg,3.6,5.7,False,,a,20,39,493277,13868,551294,7355,0.6,14.6,Moutinho,1889,1,7,4,26,0,0,0,4,0,0,11,405,523.4,755.2,107.0,138.8
416,Morgan,Gibbs-White,7,100.0,100.0,222531,0,0,-3,3,0,3,0.5,0.0,0,0.0,False,,2019-11-08T16:00:11.309971Z,47,222531.jpg,2.3,0.1,False,,a,20,39,2485,65,6889,36,0.0,1.5,Gibbs-White,119,0,1,0,2,0,0,0,0,0,0,0,28,5.8,43.2,12.0,6.1
417,Adama,Traoré,85,100.0,100.0,159533,0,0,7,-7,3,3,5.5,5.0,2,5.0,False,,2019-11-10T22:00:17.692487Z,57,159533.jpg,4.0,17.0,False,,a,20,39,1668750,38860,504081,66994,0.9,14.9,Traoré,1670,4,4,3,24,0,0,0,0,0,0,12,364,507.0,458.5,388.0,135.4
418,Hélder,Costa,0,0.0,0.0,165808,0,0,-1,1,0,3,0.0,0.0,0,0.0,False,Joined Leeds United on loan until the end of the season on 3/7. - Expected back 01 Jul,2019-07-03T13:00:11.133915Z,49,165808.jpg,0.0,0.0,False,,n,20,39,722,4,1682,12,0.0,0.0,Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
419,Ivan,Cavaleiro,0,0.0,0.0,166324,0,0,-1,1,0,3,0.0,0.0,0,0.0,False,Joined Fulham on a permanent deal on 7/1. - Unknown return date,2019-07-14T15:00:13.027011Z,49,166324.jpg,0.0,0.0,False,,n,20,39,610,5,990,10,0.0,0.0,Cavaleiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
420,Leander,Dendoncker,57,100.0,100.0,151589,0,0,-1,1,2,3,3.5,3.0,10,3.0,False,,2019-10-11T10:00:13.063158Z,44,151589.jpg,2.6,9.9,False,,a,20,39,800175,32041,1043283,8913,0.7,13.0,Dendoncker,1817,2,0,4,25,1,0,0,2,0,0,6,261,335.4,92.3,190.0,61.7
473,Jesús,Vallejo Lázaro,1,,,178876,0,0,-3,3,0,2,0.5,0.0,0,0.0,False,,,47,178876.jpg,0.5,0.2,False,,a,20,39,5239,47,22381,162,0.0,0.2,Vallejo,162,0,0,0,6,0,0,0,1,0,0,0,22,35.6,7.0,0.0,4.3
487,Patrick,Cutrone,23,0.0,100.0,209353,0,0,-5,5,0,4,0.0,0.2,0,0.2,False,Joined Fiorentina on an 18-month loan deal on 10/1. - Expected back 01 Jul,2020-01-10T20:00:21.473387Z,55,209353.jpg,1.9,0.5,False,,n,20,39,26167,11,91465,844,0.0,4.2,Cutrone,292,2,0,1,6,0,0,0,0,0,0,0,69,85.2,35.6,155.0,27.5
528,Pedro,Lomba Neto,27,100.0,100.0,247632,0,0,0,0,0,3,2.5,2.0,2,2.0,False,,2019-11-15T13:30:15.206140Z,50,247632.jpg,1.8,0.1,False,,a,20,39,9898,806,5451,504,0.4,5.4,Neto,436,1,2,0,5,0,0,0,2,0,0,0,91,105.4,94.6,144.0,34.2
559,Bernard,Ashley-Seal,0,,,194798,0,0,0,0,0,4,0.5,0.0,0,0.0,False,,,45,194798.jpg,0.0,0.1,False,,a,20,39,5330,123,4027,146,0.0,0.0,Ashley-Seal,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
560,Taylor,Perry,0,,,232361,0,0,0,0,0,3,0.5,0.0,0,0.0,False,,,45,232361.jpg,0.0,0.0,False,,a,20,39,1937,49,1395,48,0.0,0.0,Perry,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
566,Owen,Otasowie,0,,,250604,0,0,0,0,0,3,0.5,0.0,0,0.0,False,,,45,250604.jpg,0.0,0.0,False,,a,20,39,320,18,227,10,0.0,0.0,Otasowie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
567,Luke,Cundle,0,,,245923,0,0,0,0,0,3,0.5,0.0,0,0.0,False,,,45,245923.jpg,0.0,0.0,False,,a,20,39,1210,75,639,56,0.0,0.0,Cundle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
587,Oskar,Buur,0,,,179456,0,0,0,0,0,2,0.5,0.0,0,0.0,False,,,40,179456.jpg,0.0,0.0,False,,a,20,39,1056,231,305,93,0.0,0.0,Buur,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
