id,first_name,second_name,team,team_code,total_points,minutes,now_cost,selected_by_percent,points_list,minutes_list
417,Adama,Traoré,20,39,85,1670,57,17.0,"[0.0, 1.0, 1.0, 2.0, 1.0, 8.0, 3.0, 16.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 3.0, 2.0, 10.0, 2.0, 13.0, 1.0, 2.0, 2.0]","[0.0, 45.0, 14.0, 90.0, 55.0, 90.0, 86.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 88.0, 90.0, 90.0, 90.0, 90.0, 32.0, 90.0, 90.0]"
418,Hélder,Costa,20,39,0,0,49,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
419,Ivan,Cavaleiro,20,39,0,0,49,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
420,Leander,Dendoncker,20,39,57,1817,44,9.9,"[3.0, 2.0, 1.0, 2.0, 1.0, 0.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 11.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 10.0]","[90.0, 90.0, 31.0, 90.0, 45.0, 64.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 57.0, 90.0, 90.0]"
473,Jesús,Vallejo Lázaro,20,39,1,162,47,0.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 72.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
487,Patrick,Cutrone,20,39,23,292,55,0.5,"[1.0, 1.0, 0.0, 2.0, 5.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 5.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[14.0, 1.0, 0.0, 67.0, 45.0, 14.0, 10.0, 67.0, 61.0, 0.0, 0.0, 1.0, 0.0, 0.0, 6.0, 5.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
528,Pedro,Lomba Neto,20,39,27,436,50,0.1,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 4.0, 1.0, 0.0, 1.0, 1.0, 2.0, 6.0, 2.0]","[0.0, 4.0, 23.0, 6.0, 0.0, 25.0, 56.0, 0.0, 0.0, 20.0, 1.0, 7.0, 0.0, 0.0, 18.0, 13.0, 0.0, 13.0, 11.0, 90.0, 65.0, 84.0]"
559,Bernard,Ashley-Seal,20,39,0,0,45,0.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
560,Taylor,Perry,20,39,0,0,45,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
566,Owen,Otasowie,20,39,0,0,45,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
567,Luke,Cundle,20,39,0,0,45,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
587,Oskar,Buur,20,39,0,0,40,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0]"
